10638.1355,10638.2690,10638.4745,10638.5465,10638.7835,10638.8930,10638.9620,10639.2005,10639.4540,10639.7945
10640.0390,10640.3165,10640.4545,10640.4950,10640.5340,10640.5460,10640.6150,10640.6300,10640.6990,10640.7950
10640.8460,10640.9435,10641.1010,10641.1655,10641.2825,10641.4505,10641.6155,10641.6980,10641.7445,10641.8465
10641.9650,10642.0025,10642.1690,10642.2980,10642.5860,10643.2010,10643.4200,10643.3180,10643.5400,10643.9855
10644.1760,10644.4370,10644.9230,10645.3580,10645.7375,10645.7375,10645.3580,10644.9230,10644.4370,10644.1760
10644.1760,10644.4370,10644.9230,10645.3580,10645.7375,10646.0060,10646.2790,10646.5760,10646.5430,10646.6150
10646.6765,10646.6645,10646.5025,10646.1650,10645.9505,10645.9505,10646.1650,10646.5025,10646.6645,10646.6765
10646.6765,10646.6645,10646.5025,10646.1650,10645.9505,10645.7645,10645.7150,10645.8365,10646.1275,10646.4155
10646.6015,10646.6585,10646.7545,10646.8100,10646.7845,10646.7845,10646.8100,10646.7545,10646.6585,10646.6015
10646.6015,10646.6585,10646.7545,10646.8100,10646.7845,10646.7005,10646.8010,10646.8760,10646.9015,10646.9480
10647.0695,10647.3170,10647.4700,10647.5480,10647.6785,10647.7910,10647.9440,10648.0565,10648.1885,10648.9820
10649.9555,10650.5150,10650.4025,10650.0605,10649.6345,10649.0585,10648.5905,10648.2335,10648.3250,10648.6010
10648.8830,10649.2955,10649.4470,10649.7335,10649.8820,10649.7560,10649.1845,10648.5950,10647.9860,10647.4895
10647.1145,10646.8430,10646.8115,10646.8235,10646.9375,10646.9225,10646.5805,10646.1800,10646.3345,10646.3360
10646.0030,10645.8260,10645.6625,10645.3850,10644.8555,10644.8555,10645.3850,10645.6625,10645.8260,10646.0030
10646.0030,10645.8260,10645.6625,10645.3850,10644.8555,10644.4835,10644.2435,10644.2375,10644.2480,10644.1535
10644.1160,10644.1745,10644.3470,10644.7400,10644.8795,10644.7715,10644.7280,10644.7070,10644.5585,10644.5750
10644.5120,10644.3185,10644.0755,10643.8385,10643.5430,10643.3075,10643.2520,10643.1575,10642.8815,10642.3280
10641.6710,10641.2165,10641.1505,10640.7530,10640.5205,10640.5205,10640.7530,10641.1505,10641.2165,10641.6710
10641.6710,10641.2165,10641.1505,10640.7530,10640.5205,10640.5205,10640.7530,10641.1505,10641.2165,10641.6710
10641.6710,10641.2165,10641.1505,10640.7530,10640.5205,10640.2220,10640.0000,10639.6745,10639.3595,10639.0520
10638.7205,10638.4340,10638.0905,10637.8805,10637.7905,10637.7200,10637.5580,10637.0645,10636.7525,10636.5980
10636.5470,10636.1030,10635.1985,10634.2055,10633.2965,10633.0610,10633.4225,10633.8890,10634.1530,10634.2100
10634.0435,10633.8980,10633.5935,10633.2110,10632.8570,10633.6895,10634.3240,10634.4215,10634.1635,10633.2410
10632.1340,10632.1790,10633.7900,10634.8910,10635.0380,10634.9330,10634.2895,10633.7450,10633.4045,10632.8435
10632.1580,10630.8920,10629.7835,10629.1130,10628.7650,10628.6705,10628.7065,10628.4875,10627.9190,10627.0280
10625.9795,10624.5965,10623.2360,10622.0975,10621.4540,10621.1495,10620.8405,10620.5525,10620.3605,10620.2075
10619.8280,10619.5040,10619.3855,10619.1590,10618.9745,10618.5830,10618.1390,10617.7145,10617.0980,10616.4365
10616.2805,10616.1980,10616.2475,10616.3300,10616.7725,10616.9990,10617.0080,10616.9270,10616.9255,10616.9105
10616.6435,10616.3600,10616.2355,10616.0765,10615.9145,10615.4615,10614.9215,10614.4745,10614.0140,10614.0365
10614.2255,10614.3665,10614.3455,10614.0920,10613.7185,10613.3120,10613.1275,10613.0240,10612.9520,10612.8860
10612.7090,10612.5275,10612.5560,10612.6385,10612.7105,10612.5245,10612.4990,10612.4780,10612.1525,10612.0490
10612.0775,10612.0745,10611.8630,10611.7625,10611.9770,10611.6725,10611.6695,10611.6080,10611.5960,10611.6275
10611.4205,10611.1745,10610.9555,10610.9135,10610.9360,10611.0245,10611.0440,10611.0365,10610.9510,10610.6960
10610.4920,10610.1665,10609.8830,10609.8215,10610.5025,10611.0620,10611.5780,10611.8855,10612.1915,10612.4345
10612.4360,10612.4075,10612.4600,10612.5725,10613.0345,10613.4185,10612.2425,10610.6975,10608.8150,10607.0960
10606.6415,10607.3690,10608.0995,10608.6080,10608.9725,10609.3715,10609.9550,10610.0495,10609.3550,10608.7640
10608.3425,10608.9155,10609.7570,10610.4695,10610.9945,10611.1565,10611.1310,10611.2540,10611.5570,10611.8855
10612.0670,10611.8990,10611.9140,10611.8870,10612.1225,10612.1225,10611.8870,10611.9140,10611.8990,10612.0670
10612.0670,10611.8990,10611.9140,10611.8870,10612.1225,10612.3880,10612.8125,10612.9805,10612.8770,10612.6100
10612.4000,10612.1750,10611.9035,10611.7955,10611.9830,10612.1360,10612.1090,10612.0175,10611.7355,10611.5570
10611.3140,10610.7200,10610.4350,10610.0225,10610.2250,10610.2055,10609.8035,10609.4045,10609.1090,10609.0355
10609.5050,10607.6480,10606.3145,10604.9120,10603.9430,10603.9430,10604.9120,10606.3145,10607.6480,10609.5050
10609.5050,10607.6480,10606.3145,10604.9120,10603.9430,10603.6775,10603.9475,10604.3315,10604.7080,10605.3290
10605.6980,10605.9350,10606.1540,10606.3220,10606.5755,10606.8215,10607.1440,10607.1365,10607.1485,10606.9880
10606.9670,10606.9340,10607.0270,10606.8425,10606.7615,10606.8980,10606.9100,10606.9670,10606.8470,10606.6745
10606.6055,10606.4870,10606.3880,10606.3595,10606.2725,10606.2080,10606.0355,10605.9800,10605.9650,10605.9380
10605.9500,10606.0070,10605.8960,10605.9575,10606.0385,10606.0385,10605.9575,10605.8960,10606.0070,10605.9500
10605.9500,10606.0070,10605.8960,10605.9575,10606.0385,10605.9695,10605.8345,10605.9035,10605.8255,10605.7190
10605.3305,10604.7890,10604.3945,10604.0255,10603.9535,10603.9535,10604.0255,10604.3945,10604.7890,10605.3305
10605.3305,10604.7890,10604.3945,10604.0255,10603.9535,10603.7675,10603.4840,10603.0430,10602.8705,10602.6335
10602.4835,10602.6095,10602.6980,10602.3770,10602.1010,10601.8550,10601.6420,10601.5865,10601.7440,10601.9495
10602.3095,10602.6410,10602.7880,10602.7745,10602.8240,10602.8240,10602.7745,10602.7880,10602.6410,10602.3095
10602.3095,10602.6410,10602.7880,10602.7745,10602.8240,10602.5990,10602.5525,10602.2960,10602.1535,10601.8355
10601.6405,10601.9795,10602.2030,10602.2585,10602.2570,10602.2570,10602.2585,10602.2030,10601.9795,10601.6405
10601.6405,10601.9795,10602.2030,10602.2585,10602.2570,10602.2030,10602.2210,10602.3365,10602.5750,10602.7865
10602.9350,10603.0295,10603.1600,10603.2785,10603.5185,10603.7750,10603.7990,10603.7930,10603.8935,10604.0180
10604.1020,10604.1545,10604.2175,10604.2580,10604.3750,10604.3750,10604.2580,10604.2175,10604.1545,10604.1020
10604.1020,10604.1545,10604.2175,10604.2580,10604.3750,10604.3750,10604.2580,10604.2175,10604.1545,10604.1020
10604.1020,10604.1545,10604.2175,10604.2580,10604.3750,10604.4845,10604.6540,10604.8655,10605.1160,10605.3380
10605.5015,10605.8300,10606.2350,10606.5935,10606.6295,10606.6295,10606.5935,10606.2350,10605.8300,10605.5015
10605.5015,10605.8300,10606.2350,10606.5935,10606.6295,10606.9820,10607.2685,10607.5565,10607.9540,10608.4235
10608.8660,10609.3370,10609.7750,10610.1695,10610.5430,10610.6765,10610.8715,10611.0590,10611.2270,10611.2570
10611.2255,10611.2405,10611.0800,10611.0275,10611.1220,10611.1775,10611.3140,10611.4145,10611.3905,10611.3290
10611.2525,10611.2885,10611.2900,10611.4340,10611.5630,10611.5630,10611.4340,10611.2900,10611.2885,10611.2525
10611.2525,10611.2885,10611.2900,10611.4340,10611.5630,10611.5630,10611.4340,10611.2900,10611.2885,10611.2525
10611.2525,10611.2885,10611.2900,10611.4340,10611.5630,10611.6245,10611.8045,10612.0985,10612.2275,10612.4375
10612.3475,10612.4585,10612.4735,10612.4000,10612.3940,10612.3940,10612.4000,10612.4735,10612.4585,10612.3475
10612.3475,10612.4585,10612.4735,10612.4000,10612.3940,10612.2920,10612.4225,10612.6565,10612.8035,10612.7675
10612.7615,10612.8560,10612.9595,10613.0540,10613.1740,10613.5010,10613.7050,10613.8460,10614.0140,10614.1505
10614.3935,10614.5435,10614.8780,10615.3100,10615.6670,10616.0030,10616.4275,10616.7980,10617.2630,10617.5300
10617.4070,10617.3320,10617.0515,10616.7740,10616.3450,10616.0645,10615.8185,10615.7750,10615.9670,10616.1665
10616.4530,10616.6645,10616.9480,10616.9645,10616.9360,10616.8010,10616.6045,10616.6780,10616.5160,10616.5085
10616.8835,10617.3620,10617.7985,10618.2965,10618.2815,10618.0460,10617.7505,10617.6890,10617.9425,10618.2320
10618.2695,10617.8540,10617.5045,10617.3785,10617.1820,10617.1820,10617.3785,10617.5045,10617.8540,10618.2695
10618.2695,10617.8540,10617.5045,10617.3785,10617.1820,10617.0950,10617.0170,10616.5475,10616.0750,10615.8140
10615.7585,10615.6265,10615.6415,10615.8170,10616.0420,10616.1665,10616.4290,10616.6015,10616.6525,10616.9030
10617.0140,10617.1700,10617.3170,10617.4370,10617.4790,10617.4790,10617.4370,10617.3170,10617.1700,10617.0140
10617.0140,10617.1700,10617.3170,10617.4370,10617.4790,10617.3995,10617.4370,10617.5855,10617.7400,10617.8810
10618.1540,10618.1840,10618.3460,10618.4780,10618.5305,10618.6700,10618.8560,10618.9115,10618.9655,10619.0075
10619.1380,10619.2115,10619.3165,10619.4605,10619.4125,10619.3075,10619.1980,10619.3345,10619.3120,10619.3180
10619.3420,10619.2340,10619.4275,10619.6915,10619.7350,10619.7350,10619.6915,10619.4275,10619.2340,10619.3420
10619.3420,10619.2340,10619.4275,10619.6915,10619.7350,10619.7350,10619.6915,10619.4275,10619.2340,10619.3420
10619.3420,10619.2340,10619.4275,10619.6915,10619.7350,10619.8025,10619.9420,10620.0560,10620.0830,10620.3680
10620.6245,10620.7205,10620.7010,10620.7310,10620.6785,10620.6185,10620.6230,10620.5975,10620.7775,10620.9275
10621.0955,10621.1225,10621.2320,10621.2740,10621.2365,10621.1960,10621.3235,10621.4855,10621.6145,10621.6520
10621.6685,10621.6955,10621.7780,10621.8605,10622.0600,10622.1755,10622.3195,10622.5565,10622.8700,10622.9930
10623.0950,10623.0455,10623.1430,10623.2480,10623.1820,10623.0380,10622.9480,10622.8490,10622.8775,10622.9570
10623.0215,10623.2255,10623.6080,10623.8705,10623.9125,10623.9125,10623.8705,10623.6080,10623.2255,10623.0215
10623.0215,10623.2255,10623.6080,10623.8705,10623.9125,10623.9620,10623.9395,10623.9395,10624.3850,10624.6160
10624.9130,10624.9505,10624.7360,10624.6835,10624.6715,10624.6100,10624.6640,10624.6970,10624.2095,10623.6095
10623.1550,10622.9195,10622.7710,10622.5700,10622.1470,10621.6025,10621.2080,10620.9260,10620.6110,10620.4940
10620.4910,10620.6545,10620.6095,10620.6785,10620.6695,10620.6695,10620.6785,10620.6095,10620.6545,10620.4910
10620.4910,10620.6545,10620.6095,10620.6785,10620.6695,10620.6695,10620.6785,10620.6095,10620.6545,10620.4910
10620.4910,10620.6545,10620.6095,10620.6785,10620.6695,10620.6695,10620.6785,10620.6095,10620.6545,10620.4910
10620.4910,10620.6545,10620.6095,10620.6785,10620.6695,10620.6410,10620.6335,10620.6140,10620.6815,10620.7595
10620.6500,10620.7160,10620.7340,10620.6200,10620.6725,10620.6725,10620.6200,10620.7340,10620.7160,10620.6500
10620.6500,10620.7160,10620.7340,10620.6200,10620.6725,10620.7160,10620.7220,10620.7310,10620.9725,10620.6590
10620.9590,10620.7745,10620.8660,10620.8555,10620.9155,10620.9005,10620.9320,10620.6995,10620.8765,10620.6620
10620.6965,10620.7415,10620.6905,10620.9605,10621.0205,10621.1195,10621.1690,10621.3115,10621.1915,10621.4345
10621.4945,10621.4150,10621.6235,10621.4555,10621.3880,10621.3850,10621.4270,10621.4915,10621.4090,10621.4765
10621.5230,10621.6400,10621.5815,10621.6970,10621.8365,10621.7360,10621.7090,10621.9880,10621.6160,10621.8815
10621.7720,10621.7450,10621.9115,10621.7540,10621.9295,10621.9865,10621.9250,10621.8065,10621.8170,10621.5560
10621.6595,10621.7015,10621.6820,10621.6715,10621.6865,10621.6865,10621.6715,10621.6820,10621.7015,10621.6595
10621.6595,10621.7015,10621.6820,10621.6715,10621.6865,10621.7480,10621.7255,10621.8770,10622.0090,10622.1740
10622.1125,10622.1575,10622.1185,10622.0180,10622.0690,10622.0690,10622.0180,10622.1185,10622.1575,10622.1125
10622.1125,10622.1575,10622.1185,10622.0180,10622.0690,10622.2205,10622.1620,10622.1680,10622.2745,10622.2715
10622.3900,10622.3945,10622.3390,10622.2550,10622.1005,10622.0270,10622.1230,10622.0405,10621.9850,10621.9940
10622.0015,10621.8890,10622.0285,10622.1305,10622.2850,10622.2850,10622.1305,10622.0285,10621.8890,10622.0015
10622.0015,10621.8890,10622.0285,10622.1305,10622.2850,10622.2850,10622.1305,10622.0285,10621.8890,10622.0015
10622.0015,10621.8890,10622.0285,10622.1305,10622.2850,10622.4065,10622.4305,10622.5040,10622.8850,10623.1760
10623.2795,10623.3530,10623.4895,10623.6425,10623.5915,10623.5915,10623.6425,10623.4895,10623.3530,10623.2795
10623.2795,10623.3530,10623.4895,10623.6425,10623.5915,10623.4400,10623.5180,10623.3020,10623.3545,10623.1505
10623.0440,10623.0485,10623.0275,10622.9360,10622.8775,10622.8430,10622.8130,10622.7950,10622.8640,10623.0140
10623.1970,10623.2990,10623.2195,10623.2105,10623.3335,10623.4940,10623.6770,10623.7610,10623.7880,10623.7910
10623.8300,10623.7640,10623.5795,10623.5195,10623.3875,10623.3875,10623.5195,10623.5795,10623.7640,10623.8300
10623.8300,10623.7640,10623.5795,10623.5195,10623.3875,10623.4280,10623.4790,10623.3890,10623.4235,10623.2660
10623.1415,10623.0830,10623.0080,10623.0125,10623.1595,10623.0305,10622.7020,10622.6210,10622.5655,10622.3225
10622.1635,10622.1170,10622.0345,10621.9745,10621.8500,10621.9715,10622.0750,10622.0105,10622.0255,10622.1155
10621.9490,10621.8290,10621.9370,10621.9295,10621.9640,10622.0210,10621.9685,10622.0945,10622.0660,10622.1440
10622.1365,10622.1350,10622.1020,10622.1140,10622.1095,10622.0660,10621.9700,10621.9430,10621.8080,10621.6295
10621.4810,10621.2845,10621.0955,10621.0265,10620.9005,10620.9395,10621.1060,10621.1750,10621.3595,10621.5920
10621.6535,10621.7615,10621.7285,10621.7135,10621.6685,10621.7510,10621.7090,10621.7165,10621.8005,10621.9280
10621.8725,10622.0345,10622.1965,10622.4140,10622.5310,10622.7050,10622.8250,10622.8850,10622.9105,10622.9195
10622.8700,10622.8370,10622.8670,10622.8940,10622.8715,10622.8715,10622.8940,10622.8670,10622.8370,10622.8700
10622.8700,10622.8370,10622.8670,10622.8940,10622.8715,10623.0425,10623.0290,10623.0470,10623.1220,10623.2750
10623.2225,10623.2330,10623.1910,10623.2345,10623.3365,10623.4100,10623.5045,10623.6410,10623.6785,10623.5240
10623.3710,10623.3155,10623.3485,10623.3215,10623.3560,10623.3845,10623.4415,10623.4175,10623.4715,10623.5675
10623.9215,10624.3400,10624.4495,10624.5335,10624.5785,10624.4960,10624.5095,10624.5485,10624.5275,10624.5395
10624.6205,10624.6655,10624.6445,10624.6025,10624.5905,10624.5665,10624.6610,10624.7600,10624.8620,10625.0645
10625.2190,10625.3435,10625.5445,10625.5820,10625.5220,10625.5265,10625.5850,10625.5775,10625.6645,10625.8535
10625.7620,10625.8160,10625.8130,10625.8160,10625.7890,10625.7890,10625.8160,10625.8130,10625.8160,10625.7620
10625.7620,10625.8160,10625.8130,10625.8160,10625.7890,10625.7890,10625.8160,10625.8130,10625.8160,10625.7620
10625.7620,10625.8160,10625.8130,10625.8160,10625.7890,10625.6900,10625.6735,10625.7320,10625.8775,10625.9420
10626.0905,10626.0980,10626.1475,10626.2645,10626.3110,10626.1565,10626.0290,10625.9780,10625.8745,10625.8355
10625.8430,10625.8340,10626.0035,10626.0980,10626.2045,10626.1445,10626.2225,10626.1160,10626.1715,10626.2915
10626.3830,10626.4940,10626.6080,10626.6575,10626.6545,10626.7280,10626.9005,10626.9020,10626.8285,10626.8150
10626.5600,10626.3035,10626.3890,10626.3275,10626.2720,10626.2495,10626.3365,10626.3260,10626.4235,10626.5135
10626.5510,10626.5405,10626.5900,10626.6530,10626.6560,10626.5870,10626.4820,10626.3035,10626.3620,10626.4565
10626.2555,10626.2810,10626.3545,10626.4160,10626.4355,10626.5195,10626.4340,10626.4970,10626.4730,10626.4730
10626.4700,10626.3755,10626.3695,10626.2525,10626.2420,10626.3785,10626.4340,10626.3770,10626.3980,10626.2675
10626.1805,10626.1190,10626.3200,10626.5705,10626.7415,10626.7565,10626.8525,10626.9350,10627.0160,10626.9740
10626.9695,10627.0055,10627.2110,10627.4240,10627.3985,10627.3085,10627.2815,10627.2635,10627.2200,10627.1945
10627.2155,10627.1885,10627.2425,10627.3175,10627.3970,10627.3265,10627.3040,10627.4030,10627.3070,10627.3070
10627.1780,10627.2470,10627.2590,10627.3130,10627.4000,10627.4000,10627.3130,10627.2590,10627.2470,10627.1780
10627.1780,10627.2470,10627.2590,10627.3130,10627.4000,10627.4000,10627.3130,10627.2590,10627.2470,10627.1780
10627.1780,10627.2470,10627.2590,10627.3130,10627.4000,10627.3985,10627.4405,10627.4585,10627.5020,10627.5500
10627.5770,10627.4870,10627.3970,10627.3550,10627.4930,10627.6070,10627.6445,10627.7915,10627.8500,10627.9400
10627.9280,10627.9310,10627.8395,10627.8440,10627.7930,10627.8635,10627.8470,10627.7255,10627.7870,10627.8320
