#
35.906,0.0001,0.0,0.0,0.0504,0.3325,0.0,0.0,0.2821,0.0,0.0483,0.0,0.2952,0.3218,0.0,0.1503,20.392,24.576,30.876,28.938,9.5021,23.012,0.4948,5.4183,18.476
3.5659,35.589,118.26,0.2997,0.0,0.0,0.1846,0.0818,0.0,0.3620,0.8669,0.0,0.1378,0.0,0.2972,24.944,16.068,9.2721,4.3789,17.703,12.985,24.589,25.686,16.071,34.754
3.4062,39.358,31.140,31.326,0.8135,0.0,0.0660,0.0,0.4417,0.0,0.0,0.5393,0.0,0.1407,0.2103,34.178,0.7997,42.806,20.874,32.061,114.79,1.5514,42.637,23.822,41.138
16.934,14.618,34.302,36.306,16.119,14.461,1.1704,0.0,0.1322,0.0,0.0292,0.0,0.5086,0.0,26.991,23.898,19.646,20.997,5.5728,0.0,32.646,17.241,22.476,24.347,81.867
30.162,5.3477,24.797,12.571,6.0828,30.147,23.984,0.0,0.0,0.0,0.5074,0.0114,0.0,9.5197,30.844,10.998,65.650,94.552,27.574,23.581,0.2659,6.3119,36.511,27.552,40.872
28.445,11.768,16.780,38.877,23.410,5.6904,37.924,40.538,0.0239,0.0,0.0,0.0,12.515,28.960,32.201,28.591,27.926,35.079,9.4860,21.585,8.2834,11.266,11.610,21.286,2.5408
9.1601,33.269,39.258,14.336,20.594,25.295,41.703,12.760,12.531,0.1680,0.0728,0.0,28.860,15.460,25.807,21.780,43.914,15.050,38.407,35.268,21.576,28.861,5.0915,26.339,18.350
16.818,3.9089,24.240,19.654,17.078,17.655,38.146,26.656,3.5447,6.0694,0.0,43.878,21.322,44.839,10.135,1.3983,19.622,15.047,5.9467,27.200,26.944,38.264,3.1350,41.031,11.477
38.894,100.07,2.6045,11.294,40.331,33.669,6.0623,5.8858,12.444,15.522,3.7037,45.210,26.010,9.3120,35.667,29.701,14.571,20.904,30.300,40.529,5.2614,0.3952,13.601,15.108,14.349
#
13.457,2.7458,16.094,25.301,22.977,39.022,0.5006,1.0411,15.876,16.672,19.386,33.756,19.974,0.0,22.792,20.246,3.5705,15.090,37.110,31.277,25.555,0.0,29.473,0.0,27.403
38.627,35.235,41.519,25.684,20.403,22.317,34.644,5.7705,31.952,30.918,31.650,8.4067,23.579,33.815,26.184,50.207,20.793,26.486,32.458,3.9237,29.587,0.1095,0.2337,0.1743,13.832
9.1405,21.755,0.0,26.555,0.3668,31.359,6.6166,12.561,15.596,23.716,31.212,29.916,32.889,15.491,5.3530,12.563,23.559,34.014,12.195,1.1503,0.2292,0.5503,0.0,0.0,0.0
35.118,17.935,33.450,7.6257,17.749,31.358,9.4029,18.744,31.785,9.5339,41.580,10.787,34.914,15.165,0.4397,33.295,12.626,39.136,23.111,0.0,0.0421,0.0,0.7043,0.0,21.694
0.0,11.455,11.137,35.539,4.7958,32.408,11.391,29.452,5.6749,35.737,30.267,23.339,22.256,3.5451,6.6114,9.1812,37.239,0.0,0.0,0.0,0.0,0.0796,0.0,0.0,44.845
16.451,0.9922,0.7624,1.6113,0.0,19.582,56.185,29.616,16.659,6.3722,7.0477,20.899,15.563,14.104,24.628,110.96,7.7778,0.0,0.5830,0.0,0.0,0.0558,0.6559,0.0,0.0
0.7376,10.228,17.018,10.635,27.601,24.132,5.6870,20.282,10.838,43.451,20.220,8.8016,23.586,37.948,16.032,12.995,0.0,0.3720,0.0,0.0,0.3691,0.0,0.7545,0.0,3.8396
0.0,15.415,10.309,36.893,12.403,17.803,17.639,6.5670,16.048,10.269,0.0,20.567,28.280,27.421,28.168,0.0,0.0206,0.0,0.0,0.4661,0.0,0.1501,0.0,0.2297,43.734
7.8128,6.7861,0.0,10.259,24.947,40.509,20.305,26.290,16.569,1.2531,40.800,23.049,10.499,19.770,1.9837,0.0810,0.1308,0.0,0.2714,0.1191,0.0,0.0,0.0611,0.0,20.891
27.310,11.440,21.358,0.0,17.773,14.898,0.0,0.0,4.4061,2.6830,34.478,9.7058,36.424,6.2947,0.1449,0.0,0.0,0.0774,0.0,0.0,0.0,0.0986,0.0,0.0,14.108
14.471,12.068,5.5818,0.3236,35.963,39.161,31.502,25.879,14.824,38.632,25.844,1.2022,18.046,0.0,0.0,0.1246,0.0005,0.2076,0.0,0.0746,1.1001,0.0,0.1875,29.309,10.030
15.248,6.6431,18.462,31.072,1.4015,5.9010,0.1362,43.046,39.886,28.517,29.913,6.9368,21.069,0.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6647,7.5475,16.214,16.299
12.700,28.886,19.887,39.987,0.9933,0.0,0.1731,0.0,0.0662,12.849,38.810,11.788,0.0241,0.1516,0.0,0.0,0.2580,0.0,0.0,0.8142,38.889,31.054,37.919,18.001,29.775
0.0,17.206,0.0,0.2232,0.0,0.0,0.3966,0.0,42.180,3.7208,7.1278,5.6858,0.3050,0.2290,0.0,0.6031,0.0,0.0,0.0,31.159,12.031,8.9364,3.7639,27.680,43.671
25.240,0.3168,0.0,0.0,0.0,0.2349,0.0,0.3743,0.2201,0.0,9.0241,0.0,0.1366,0.1453,0.0,0.0875,0.0,0.0,8.7150,0.0,10.772,33.776,38.982,26.991,8.1954
0.0,0.0918,0.0,0.0,0.8715,0.0,0.0679,0.0665,0.0,14.390,17.933,0.1848,0.0,0.0,0.4880,0.0,0.0215,25.428,20.165,34.098,17.810,38.426,23.414,44.755,37.391
14.453,0.0058,0.0,0.0,0.1130,0.3035,0.0,0.0,0.3143,0.0,0.0964,0.0,0.0485,0.3186,0.0,0.2099,18.151,26.214,19.979,0.9446,29.464,27.937,37.741,26.921,14.423
23.671,29.748,10.115,0.0764,0.0,0.0,0.2947,0.1846,0.0,0.4195,0.8596,0.0,0.2670,0.0,0.0976,7.2045,45.666,32.139,11.474,32.590,0.0,25.792,26.817,4.7818,15.650
32.952,15.970,13.440,6.2479,0.8529,0.0,0.1729,0.0,0.8201,0.0,0.0,0.0,0.0,0.5047,0.1625,11.768,33.896,31.842,21.986,66.093,5.3749,15.366,47.557,21.412,15.133
10.689,24.866,8.1600,11.361,29.620,40.014,0.3859,0.0,0.2502,0.0,0.5927,0.0,0.6660,0.0,25.328,13.169,14.860,40.364,17.067,25.082,69.382,28.158,0.0,13.719,12.833
6.0160,65.195,26.204,29.114,25.973,4.3091,13.525,0.0,0.0,0.0,0.5052,0.3659,0.0,21.883,29.024,41.330,41.027,29.416,18.288,24.687,24.765,13.862,26.158,30.676,26.547
26.649,18.271,30.075,32.417,8.5374,40.618,1.4806,13.977,0.0361,0.0,0.0,0.0,36.072,0.0,17.930,21.939,1.3018,24.547,29.575,3.7306,20.684,12.082,9.3010,0.7640,32.756
29.665,35.384,14.196,16.407,2.7664,25.571,40.425,39.769,36.836,0.1344,0.6937,0.0,36.168,3.2883,21.373,5.2221,38.468,39.225,26.484,17.800,15.106,34.735,3.3997,27.932,0.6674
30.083,22.568,8.7118,38.963,26.634,16.587,19.745,2.0563,27.494,88.988,0.0,0.6105,21.453,15.127,18.605,35.827,31.428,16.228,32.088,0.0,36.640,13.744,3.8032,17.564,6.5463
31.930,7.3616,2.0194,17.957,11.240,0.0,60.055,36.798,9.4085,0.1233,6.7891,17.374,11.869,36.504,27.068,40.736,31.970,8.2253,24.423,12.470,35.956,34.864,25.080,41.077,28.541
#
23.808,12.874,18.744,32.577,33.629,15.277,35.809,20.908,25.881,29.152,32.222,36.889,8.0745,15.247,13.283,0.2869,9.8205,5.7773,52.141,38.892,31.951,43.930,31.207,0.0,9.7572
25.636,18.741,12.579,23.729,8.1445,13.281,15.064,21.811,29.784,10.282,5.4094,0.0,0.1960,3.3976,6.0465,2.8708,36.215,29.041,0.7371,41.556,41.001,0.0909,0.9914,0.0473,1.7321
25.753,30.310,37.342,4.8343,40.068,28.339,38.299,40.411,1.7510,29.349,37.919,10.727,34.916,8.2915,3.5112,118.97,7.6547,28.645,35.797,22.219,0.0142,0.3381,0.0,0.0,41.491
24.548,19.054,18.609,0.8304,28.699,11.233,27.079,3.3343,29.710,32.248,7.2030,26.543,20.011,18.339,21.885,40.022,21.104,17.965,20.382,0.0,0.5469,0.0,0.2260,0.0700,65.404
32.900,15.461,17.172,9.9027,7.6942,12.531,31.347,7.9168,6.1049,13.506,23.016,15.024,16.803,7.2397,27.455,3.8699,43.463,12.779,0.0,0.0,0.0,0.1871,0.0,0.0,1.5028
11.868,35.957,28.305,19.438,14.645,27.569,2.7280,26.678,25.216,18.600,15.073,13.704,1.6477,15.627,2.4016,10.472,14.713,0.0,0.4769,0.0,0.0,0.1788,0.0195,0.0,0.0
31.915,9.2980,8.5850,36.783,41.384,33.031,41.278,20.068,3.3682,19.147,6.7469,13.166,39.170,19.593,18.061,6.8462,0.0,1.1467,0.0,0.0,1.0988,0.0,0.7328,0.0,0.0
14.292,9.5084,30.914,7.6219,11.505,25.974,34.114,37.297,19.476,18.070,41.866,6.9103,38.325,1.3393,8.8161,0.0,0.1514,0.0,0.0,0.5141,0.0,0.5235,0.0,0.0,42.613
0.0,27.179,35.074,10.748,35.220,0.0,13.213,39.658,16.033,28.619,40.832,46.731,35.571,14.535,9.8894,0.4179,0.2762,0.0,0.4491,0.0777,0.0,0.0,0.1690,0.0,17.722
24.865,18.434,29.753,35.835,42.066,32.663,29.583,29.720,21.976,36.649,17.509,29.483,0.0,16.011,0.1526,0.0,0.0,0.3419,0.0,0.0,0.0,0.5725,0.0,0.0,16.722
5.9726,8.4564,2.5192,34.439,13.615,12.594,44.308,24.771,38.732,36.938,22.991,37.888,0.8166,0.0,0.0,0.0133,0.1513,1.2078,0.0,0.1911,0.3480,0.0,0.1532,8.9220,12.734
0.5058,0.0,31.399,1.6994,34.717,1.7175,0.1633,9.0866,14.466,6.2004,5.0172,2.8868,3.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.399,33.402,3.4636,7.0488
4.7364,23.527,8.9042,30.962,0.7930,0.0,0.1710,0.0,36.797,26.010,13.303,35.936,0.1636,0.1552,0.0,0.0,0.9846,0.0,0.0,0.7420,0.7228,15.220,1.3714,23.946,38.399
7.1658,33.071,0.0,0.4178,0.0,0.8372,0.3070,0.0,25.167,24.914,3.9368,40.513,0.0821,0.4171,0.0,0.3420,0.0,0.0,0.0,37.159,23.083,33.468,39.779,41.544,12.704
39.747,0.5808,0.0,0.0,0.0,0.0259,0.0,0.2535,0.4271,19.138,22.306,0.0,0.1387,0.0713,0.0,0.0929,0.0,0.0,40.440,22.729,38.463,19.966,35.526,23.648,44.944
0.0,0.1965,0.0,0.0,0.6161,0.0,0.0614,0.1141,0.0,27.015,100.79,0.0050,0.0,0.0,0.1371,0.0,0.0,17.419,40.205,36.786,14.550,1.1711,33.370,10.006,35.241
34.226,0.0314,0.0,0.0,0.3063,0.3807,0.0,0.0,0.4616,0.0,0.1373,0.0,0.3156,0.0444,0.0,0.0104,36.522,28.987,60.594,40.593,20.762,34.089,12.504,0.1494,56.045
5.9646,44.305,0.6769,0.2904,0.0,0.0,0.0586,0.1291,0.0,0.4534,0.4024,0.0,0.2557,0.0,0.3895,22.977,42.138,41.224,7.9263,0.0,34.692,2.2157,36.613,30.042,23.601
28.339,3.3111,70.552,18.673,1.1526,0.0,0.0745,0.0,0.6377,0.0,0.0,0.5606,0.0,0.4427,0.5528,33.629,45.557,9.8656,7.8574,30.266,24.427,10.333,20.436,16.074,30.683
38.908,18.982,0.0,8.1395,8.9707,19.211,0.9034,0.0,0.2380,0.0,0.1519,0.0,0.2129,0.0,4.4746,8.2033,29.850,20.424,29.230,32.979,3.7158,4.3837,41.181,92.060,36.125
37.210,19.799,11.196,0.3381,11.579,15.875,43.722,0.0,0.0,0.0,0.4021,0.0125,0.0,14.491,20.057,43.291,14.068,7.2416,0.5569,21.276,31.682,39.163,0.0,11.042,43.289
39.387,16.184,3.8186,34.098,13.509,39.001,23.532,40.209,0.0994,0.0,0.0,0.0,5.6295,29.029,22.542,43.565,0.0,44.563,39.408,8.4942,21.591,38.463,11.852,24.365,33.006
36.355,4.2081,21.491,23.734,39.883,0.9268,9.5737,10.620,3.6951,0.1919,0.0,0.0,36.243,30.338,13.327,15.079,4.5108,1.3809,25.060,14.120,12.853,21.691,2.9566,23.190,41.454
31.013,15.893,13.891,6.1125,12.461,4.0514,19.738,69.326,24.710,10.863,0.0,44.417,78.278,36.022,25.964,42.525,20.744,16.109,21.262,32.061,41.022,7.3857,5.2186,29.563,29.113
0.0,3.6904,34.011,25.100,28.697,41.765,11.130,33.456,42.088,5.6126,12.700,25.803,28.541,16.279,37.285,48.971,12.996,43.067,31.121,27.585,18.348,33.148,2.7366,33.492,11.295
#
24.100,40.640,31.542,6.2382,6.8224,16.514,17.767,18.998,2.9519,31.512,30.569,15.101,11.408,35.878,42.362,15.999,25.279,36.376,11.793,14.046,34.007,29.768,15.895,0.0,4.5765
0.5596,16.363,27.769,41.915,38.121,29.580,15.987,23.266,5.2123,18.783,34.347,25.244,38.207,27.039,0.0,8.5448,32.620,38.702,14.779,13.585,16.840,0.0772,0.1576,0.0480,30.242
37.440,0.0744,20.060,5.8286,34.619,4.4954,30.408,0.0,16.393,27.564,25.064,16.689,0.0,2.1276,36.791,0.9478,33.109,32.972,39.766,32.942,0.5772,0.0539,0.0,0.0,30.570
0.0,35.565,29.928,34.138,37.768,30.490,37.169,0.0,9.8748,2.8829,31.471,30.435,18.162,38.872,32.454,6.0292,40.763,16.254,13.691,0.0,0.1147,0.0,0.2409,0.1244,15.858
2.4334,19.393,37.025,8.3990,35.870,0.0,14.888,4.8740,37.300,24.454,10.898,8.0411,36.629,25.739,27.922,38.315,26.088,13.252,0.0,0.0,0.0,0.1734,0.0,0.0,21.569
17.454,27.341,27.429,36.033,26.879,6.6862,36.934,32.866,39.478,0.0,36.434,80.911,4.9562,17.887,9.1242,0.9438,17.904,0.0,0.2223,0.0,0.0,0.0,0.6634,0.0,27.976
12.563,0.4418,36.591,15.589,39.986,27.752,13.887,25.387,38.778,34.270,9.1839,13.290,28.675,9.3061,32.480,35.491,0.0,0.4337,0.0,0.0,0.4101,0.0,0.7572,0.0,45.268
29.056,24.973,3.8906,37.877,29.945,29.907,0.0,17.198,7.5603,4.2552,0.0,34.304,15.907,22.076,18.582,0.0,0.1110,0.0,0.0,0.4930,0.0,1.2486,0.0,0.1801,10.384
18.825,54.652,37.726,29.230,13.816,41.453,9.5279,8.3593,41.756,44.277,12.161,15.765,19.395,8.9432,3.4901,0.1906,0.2496,0.0,0.2107,0.2287,0.0,0.0,1.0299,0.0,20.382
14.368,3.2954,32.308,18.341,0.0,39.294,30.533,1.9326,8.1277,35.473,33.860,26.319,0.0,30.222,0.3259,0.0,0.0,0.5794,0.0,0.0,0.0,0.4852,0.0,0.0,37.022
47.080,0.0,22.539,9.9234,7.8959,18.106,32.103,1.0844,42.760,7.9273,3.4473,35.483,37.448,0.0,0.0,0.1372,0.1398,0.7311,0.0,0.0060,0.7715,0.0,0.3089,5.1403,20.821
30.496,10.736,32.381,24.462,14.126,18.472,0.1594,8.0786,44.660,16.365,18.796,105.93,33.551,0.4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.615,15.569,42.595,20.455
13.944,20.855,17.032,3.7502,0.1679,0.0,0.0911,0.0,25.555,8.5782,0.0,19.969,0.0930,0.1484,0.0,0.0,0.6521,0.0,0.0,0.7359,43.317,16.246,18.717,16.328,0.1437
39.437,28.855,0.0,0.5939,0.0,0.6288,0.1727,0.0,7.0928,4.9983,2.6606,20.668,0.1227,0.1791,0.0,0.6395,0.0,0.0,0.0,2.7281,43.386,31.944,16.219,29.164,0.0
33.596,0.1442,0.0,0.0,0.0,0.2504,0.0,0.1220,0.3127,25.470,26.297,0.0,0.1055,0.0054,0.0,0.1524,0.0,0.0,12.051,30.469,41.759,19.321,27.009,29.080,14.366
0.0,0.1772,0.0,0.0,0.1957,0.0,0.0506,0.1479,0.0,2.4995,13.184,0.0979,0.0,0.0,0.0412,0.0,0.1390,21.379,0.0,9.6114,8.5244,36.978,19.635,26.645,16.486
15.111,0.1204,0.0,0.0,0.0094,0.3136,0.0,0.0,0.0767,0.0,0.0710,0.0,0.0175,0.2070,0.0,0.2058,25.611,41.172,41.648,24.680,13.190,46.700,11.425,12.481,7.5798
50.176,5.8786,17.700,0.1494,0.0,0.0,0.0980,0.1350,0.0,0.3298,0.5157,0.0,0.1762,0.0,0.1035,21.753,16.328,31.946,122.62,0.0,37.619,1.5702,23.549,30.171,25.152
35.458,32.054,9.6926,14.511,0.0,0.0,0.1749,0.0,0.3642,0.0,0.0,0.0935,0.0,0.1700,0.4507,0.9436,1.5672,19.848,75.687,25.362,6.1341,37.144,20.996,37.043,16.586
24.811,15.714,21.013,12.902,40.851,35.546,0.3283,0.0,0.1676,0.0,0.6254,0.0,0.0628,0.0,20.687,43.815,18.625,13.316,42.008,40.407,3.0245,15.598,23.802,10.952,0.3588
43.105,4.4536,28.695,8.7047,62.298,21.573,17.686,0.0,0.0,0.0,0.0247,0.3514,0.0,15.753,5.2028,13.101,5.5503,7.0477,9.5785,43.231,23.181,26.589,25.470,23.648,0.0
27.989,0.8680,14.216,8.9042,34.244,10.081,21.451,9.4158,0.1068,0.0,0.0,0.0,32.759,24.461,0.0,17.457,18.710,17.033,21.071,23.356,17.736,4.8012,24.211,2.8963,9.9486
27.609,40.277,26.902,6.8622,11.552,33.985,33.924,35.554,3.1829,0.0562,0.5069,0.0,29.366,30.445,13.297,36.301,35.538,34.059,4.6775,23.133,25.119,31.505,19.034,21.192,27.722
12.775,4.4357,10.563,2.7878,12.219,2.6105,2.8090,16.809,44.293,10.996,0.0,29.778,20.221,11.635,44.178,26.028,4.4479,40.216,41.034,25.089,26.037,20.418,35.380,19.861,13.688
18.131,11.954,27.862,1.5807,16.394,29.368,1.2359,6.3191,13.962,8.0679,21.459,21.668,10.967,38.852,3.9622,11.572,4.0246,40.722,16.397,26.236,40.050,22.385,3.6364,2.7841,24.222
#
15.028,7.6054,13.063,22.784,24.256,31.339,25.466,31.388,13.533,11.031,35.887,11.165,39.925,33.074,14.118,53.536,11.231,3.0665,21.418,40.017,38.227,28.660,15.437,0.0,44.797
34.310,1.3902,32.371,39.626,11.726,6.6345,10.804,11.425,30.254,8.3993,0.3575,37.048,0.0,14.155,41.085,40.629,2.0430,42.819,27.897,27.202,13.296,0.0337,0.4289,0.0895,19.483
8.4367,16.251,25.621,31.846,32.916,23.443,0.0,28.976,22.241,9.5895,14.641,20.816,36.708,76.031,24.093,0.7995,26.865,23.302,8.4949,29.414,0.4734,0.0999,0.0,0.0,0.2567
31.312,22.105,12.420,30.701,6.3237,22.273,5.4230,28.049,18.842,38.468,6.5984,16.654,20.900,2.1752,5.3947,3.4493,7.6964,10.906,12.158,0.0,0.1541,0.0,0.2333,0.1608,30.870
6.4402,34.576,5.9870,27.110,34.106,0.0,49.012,7.4157,57.582,37.084,35.884,27.034,10.144,32.097,15.462,22.113,9.1333,25.725,0.0,0.0,0.0,0.0244,0.0,0.0,4.5444
20.325,16.034,28.154,21.358,18.627,14.156,8.7125,37.991,10.801,2.9042,19.819,14.743,0.2646,0.0,9.8929,0.4067,34.489,0.0,0.0959,0.0,0.0,0.0835,0.4175,0.0,43.717
29.452,13.958,34.938,67.440,23.418,3.5114,22.974,9.3895,19.688,0.0,17.802,13.320,11.803,29.191,1.0598,19.491,0.0,0.2248,0.0,0.0,0.3118,0.0,0.0,0.0,7.3869
30.473,23.624,73.885,1.8641,27.921,30.453,17.844,36.555,7.0152,19.834,12.569,40.410,21.365,10.370,23.854,0.0,0.1479,0.0,0.0,0.0,0.0,0.2438,0.0,0.3667,17.522
25.636,2.9212,31.473,24.485,5.9741,34.989,9.7786,11.970,36.548,32.718,0.0,1.2063,23.341,16.335,76.139,0.0599,0.2488,0.0,0.4592,0.0170,0.0,0.0,0.4337,0.0,2.7835
35.165,15.269,14.607,32.637,18.011,13.803,26.927,32.941,33.628,19.472,28.836,2.0941,34.386,43.624,0.2530,0.0,0.0,0.3933,0.0,0.0,0.0,0.4095,0.0,0.0,22.720
15.391,0.0,10.378,48.171,9.6775,36.572,23.770,27.861,11.818,35.290,30.679,18.731,5.5033,0.0,0.0,0.0,0.0146,0.6948,0.0,0.1185,0.2577,0.0,0.3826,46.109,31.248
9.9012,32.514,22.180,20.104,7.8982,14.853,0.3851,31.453,0.3700,28.767,0.0,11.379,22.665,0.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.652,40.995,27.558,9.6416
14.647,6.6957,18.389,6.6095,0.5271,0.0,0.0930,0.0,32.385,24.802,23.333,37.579,0.1646,0.0225,0.0,0.0,0.8043,0.0,0.0,0.1258,20.713,26.499,35.830,23.815,25.796
16.145,9.3152,0.0,0.0,0.0,0.4473,0.0,0.0,41.403,16.109,31.314,29.455,0.0034,0.1243,0.0,0.2294,0.0,0.0,0.0,24.055,0.0,12.638,34.222,0.0,14.115
32.357,0.0221,0.0,0.0,0.0,0.0726,0.0,0.4534,0.0287,18.845,30.880,0.0,0.0423,0.1560,0.0,0.1842,0.0,0.0,30.256,14.531,41.984,23.688,11.079,36.077,38.939
0.0,0.1236,0.0,0.0,0.6039,0.0,0.0891,0.1660,0.0,25.179,1.1483,0.0350,0.0,0.0,0.0562,0.0,0.1265,22.548,41.590,5.3753,32.788,11.914,39.311,27.524,31.678
13.165,0.0602,0.0,0.0,0.0387,0.1685,0.0,0.0,0.3785,0.0,0.0753,0.0,0.2923,0.3174,0.0,0.3108,9.9597,19.705,11.229,36.988,61.610,22.465,41.831,68.633,34.573
27.110,17.089,11.017,0.0319,0.0,0.0,0.2955,1.0239,0.0,0.1082,0.5736,0.0,0.3107,0.0,0.1476,9.2665,2.0346,17.100,4.2109,24.282,23.508,29.313,32.472,12.296,37.695
37.616,13.871,4.0326,12.989,1.1995,0.0,0.1488,0.0,0.5061,0.0,0.0,0.2673,0.0,0.7477,0.3790,14.582,6.6604,28.695,20.891,24.276,1.1608,17.053,20.999,0.0,28.279
15.218,21.580,29.894,15.930,2.0270,2.4009,0.2278,0.0,0.3157,0.0,0.2036,0.0,0.4850,0.0,13.028,16.232,42.993,43.161,33.308,34.413,3.6934,13.590,3.2660,8.2927,21.052
13.137,15.528,30.361,19.172,15.410,12.445,14.365,0.0,0.0,0.0,0.3939,0.1923,0.0,42.298,26.925,4.6625,21.085,41.651,32.308,3.7768,38.039,5.4647,37.300,28.859,25.018
15.029,35.283,12.431,15.576,9.1946,28.597,42.014,3.7703,0.2468,0.0,0.0,0.0,36.908,22.570,0.0,40.485,38.314,5.8080,28.885,28.892,16.654,21.407,33.194,27.608,38.676
25.149,12.918,11.438,21.280,11.858,0.0,0.0,23.697,24.779,0.1061,0.3963,0.0,27.242,9.3895,43.732,70.564,18.029,28.884,36.479,25.492,41.947,0.6246,23.238,0.0,30.441
33.180,3.0037,8.0892,30.345,38.330,50.671,32.650,18.852,24.538,18.884,0.0,13.813,38.354,42.992,2.1506,7.8008,36.124,43.124,23.926,36.955,13.830,13.974,24.865,12.714,20.032
12.254,12.205,9.8236,32.977,20.987,0.0,35.233,8.6077,47.317,18.259,15.772,0.0,2.5071,28.429,12.888,40.409,24.915,3.5083,10.375,31.937,34.951,10.314,13.373,10.623,35.690
#
9.0604,38.017,11.986,28.723,0.0,30.009,5.4528,29.234,34.815,10.547,27.418,15.058,16.388,15.693,40.438,30.090,29.337,0.3761,6.6306,4.0226,2.7876,39.353,10.770,0.0,44.638
8.4790,40.272,29.385,21.452,19.504,15.243,15.448,34.264,0.0,9.4873,2.7920,25.703,25.156,41.572,29.729,22.857,11.202,2.3232,24.794,21.544,6.4497,0.0016,0.4051,0.0572,7.8419
19.156,28.942,16.641,73.455,9.3225,35.165,35.403,5.5591,22.208,21.523,26.852,29.095,0.0613,41.645,15.845,25.952,15.682,0.0,18.496,78.755,0.5833,0.3814,0.0,0.0,45.018
16.463,6.0654,32.001,9.4456,12.374,36.759,33.417,31.888,0.0,32.169,39.997,58.111,14.772,39.434,6.5961,10.674,42.551,0.2583,34.986,0.0,0.2598,0.0,0.1668,0.1544,16.476
25.553,21.838,31.309,4.0603,1.4257,33.050,20.230,26.508,30.981,10.084,59.515,3.0057,25.703,32.609,17.860,30.844,7.1699,37.755,0.0,0.0,0.0,0.1678,0.0,0.0,27.306
